run_id,t,coverage,corpus_size
run_10,101.27,4913,932
run_1,101.38,4796,886
run_2,101.38,4789,881
run_3,101.38,4767,873
run_4,101.38,4913,932
run_5,101.38,4912,931
run_6,101.38,4914,933
run_7,101.38,4912,931
run_8,101.38,4912,931
run_9,101.38,4902,929
run_10,101.38,4913,932
run_1,101.4,4796,886
run_2,101.4,4789,881
run_3,101.4,4767,873
run_4,101.4,4913,932
run_5,101.4,4912,931
run_6,101.4,4914,933
run_7,101.4,4912,931
run_8,101.4,4913,932
run_9,101.4,4902,929
run_10,101.4,4913,932
run_1,101.42,4796,886
run_2,101.42,4789,881
run_3,101.42,4767,873
run_4,101.42,4913,932
run_5,101.42,4912,931
run_6,101.42,4914,933
run_7,101.42,4912,931
run_8,101.42,4913,932
run_9,101.42,4902,929
run_10,101.42,4913,932
run_1,101.43,4796,886
run_2,101.43,4789,881
run_3,101.43,4767,873
run_4,101.43,4913,932
run_5,101.43,4912,931
run_6,101.43,4914,933
run_7,101.43,4912,931
run_8,101.43,4913,932
run_9,101.43,4902,929
run_10,101.43,4913,932
run_1,101.46,4796,886
run_2,101.46,4789,881
run_3,101.46,4767,873
run_4,101.46,4913,932
run_5,101.46,4912,931
run_6,101.46,4914,933
run_7,101.46,4912,931
run_8,101.46,4913,932
run_9,101.46,4902,929
run_10,101.46,4913,932
run_1,101.5,4796,886
run_2,101.5,4789,881
run_3,101.5,4767,873
run_4,101.5,4913,932
run_5,101.5,4912,931
run_6,101.5,4914,933
run_7,101.5,4912,931
run_8,101.5,4913,932
run_9,101.5,4902,929
run_10,101.5,4913,932
run_1,101.58,4796,886
run_2,101.58,4789,881
run_3,101.58,4767,873
run_4,101.58,4913,932
run_5,101.58,4912,931
run_6,101.58,4914,933
run_7,101.58,4912,931
run_8,101.58,4913,932
run_9,101.58,4902,929
run_10,101.58,4913,932
run_1,101.59,4796,886
run_2,101.59,4789,881
run_3,101.59,4767,873
run_4,101.59,4913,932
run_5,101.59,4912,931
run_6,101.59,4914,933
run_7,101.59,4912,931
run_8,101.59,4913,932
run_9,101.59,4902,929
run_10,101.59,4913,932
run_1,101.6,4796,886
run_2,101.6,4789,881
run_3,101.6,4767,873
run_4,101.6,4914,933
run_5,101.6,4912,931
run_6,101.6,4914,933
run_7,101.6,4912,931
run_8,101.6,4913,932
run_9,101.6,4902,929
run_10,101.6,4913,932
run_1,101.61,4796,886
run_2,101.61,4789,881
run_3,101.61,4767,873
run_4,101.61,4914,933
run_5,101.61,4912,931
run_6,101.61,4914,933
run_7,101.61,4912,931
run_8,101.61,4913,932
run_9,101.61,4902,929
run_10,101.61,4913,932
run_1,101.64,4796,886
run_2,101.64,4789,881
run_3,101.64,4767,873
run_4,101.64,4914,933
run_5,101.64,4912,931
run_6,101.64,4914,933
run_7,101.64,4912,931
run_8,101.64,4913,932
run_9,101.64,4902,929
run_10,101.64,4913,932
run_1,101.68,4796,886
run_2,101.68,4789,881
run_3,101.68,4767,873
run_4,101.68,4914,933
run_5,101.68,4912,931
run_6,101.68,4914,933
run_7,101.68,4912,931
run_8,101.68,4913,932
run_9,101.68,4902,929
run_10,101.68,4913,932
run_1,101.69,4796,886
run_2,101.69,4789,881
run_3,101.69,4767,873
run_4,101.69,4914,933
run_5,101.69,4912,931
run_6,101.69,4914,933
run_7,101.69,4912,931
run_8,101.69,4913,932
run_9,101.69,4902,929
run_10,101.69,4914,933
run_1,101.77,4796,886
run_2,101.77,4789,881
run_3,101.77,4767,873
run_4,101.77,4914,933
run_5,101.77,4912,931
run_6,101.77,4914,933
run_7,101.77,4912,931
run_8,101.77,4914,933
run_9,101.77,4904,930
run_10,101.77,4914,933
run_1,101.79,4796,886
run_2,101.79,4789,881
run_3,101.79,4767,873
run_4,101.79,4914,933
run_5,101.79,4912,931
run_6,101.79,4914,933
run_7,101.79,4912,931
run_8,101.79,4914,933
run_9,101.79,4904,930
run_10,101.79,4914,933
run_1,101.81,4796,886
run_2,101.81,4789,881
run_3,101.81,4767,873
run_4,101.81,4914,933
run_5,101.81,4912,931
run_6,101.81,4915,934
run_7,101.81,4912,931
run_8,101.81,4914,933
run_9,101.81,4904,930
run_10,101.81,4914,933
run_1,101.82,4796,886
run_2,101.82,4789,881
run_3,101.82,4767,873
run_4,101.82,4914,933
run_5,101.82,4913,932
run_6,101.82,4915,934
run_7,101.82,4912,931
run_8,101.82,4914,933
run_9,101.82,4904,930
run_10,101.82,4914,933
run_1,101.85,4796,886
run_2,101.85,4789,881
run_3,101.85,4767,873
run_4,101.85,4914,933
run_5,101.85,4913,932
run_6,101.85,4915,934
run_7,101.85,4912,931
run_8,101.85,4914,933
run_9,101.85,4904,930
run_10,101.85,4914,933
run_1,101.86,4796,886
run_2,101.86,4789,881
run_3,101.86,4767,873
run_4,101.86,4914,933
run_5,101.86,4913,932
run_6,101.86,4915,934
run_7,101.86,4912,931
run_8,101.86,4914,933
run_9,101.86,4904,930
run_10,101.86,4914,933
run_1,101.89,4796,886
run_2,101.89,4789,881
run_3,101.89,4767,873
run_4,101.89,4914,933
run_5,101.89,4913,932
run_6,101.89,4915,934
run_7,101.89,4912,931
run_8,101.89,4914,933
run_9,101.89,4904,930
run_10,101.89,4914,933
run_1,101.96,4796,886
run_2,101.96,4789,881
run_3,101.96,4767,873
run_4,101.96,4914,933
run_5,101.96,4913,932
run_6,101.96,4915,934
run_7,101.96,4912,931
run_8,101.96,4914,933
run_9,101.96,4904,930
run_10,101.96,4914,933
run_1,101.97,4796,886
run_2,101.97,4789,881
run_3,101.97,4767,873
run_4,101.97,4914,933
run_5,101.97,4913,932
run_6,101.97,4915,934
run_7,101.97,4912,931
run_8,101.97,4914,933
run_9,101.97,4904,930
run_10,101.97,4914,933
run_1,102.01,4796,886
run_2,102.01,4789,881
run_3,102.01,4767,873
run_4,102.01,4914,933
run_5,102.01,4913,932
run_6,102.01,4915,934
run_7,102.01,4912,931
run_8,102.01,4914,933
run_9,102.01,4904,930
run_10,102.01,4914,933
run_1,102.02,4796,886
run_2,102.02,4789,881
run_3,102.02,4767,873
run_4,102.02,4914,933
run_5,102.02,4913,932
run_6,102.02,4915,934
run_7,102.02,4912,931
run_8,102.02,4914,933
run_9,102.02,4904,930
run_10,102.02,4914,933
run_1,102.05,4796,886
run_2,102.05,4789,881
run_3,102.05,4767,873
run_4,102.05,4914,933
run_5,102.05,4913,932
run_6,102.05,4915,934
run_7,102.05,4912,931
run_8,102.05,4914,933
run_9,102.05,4904,930
run_10,102.05,4914,933
run_1,102.06,4796,886
run_2,102.06,4789,881
run_3,102.06,4767,873
run_4,102.06,4914,933
run_5,102.06,4913,932
run_6,102.06,4915,934
run_7,102.06,4912,931
run_8,102.06,4914,933
run_9,102.06,4904,930
run_10,102.06,4914,933
run_1,102.07,4796,886
run_2,102.07,4789,881
run_3,102.07,4767,873
run_4,102.07,4914,933
run_5,102.07,4913,932
run_6,102.07,4915,934
run_7,102.07,4912,931
run_8,102.07,4914,933
run_9,102.07,4904,930
run_10,102.07,4914,933
run_1,102.16,4796,886
run_2,102.16,4789,881
run_3,102.16,4767,873
run_4,102.16,4914,933
run_5,102.16,4913,932
run_6,102.16,4915,934
run_7,102.16,4912,931
run_8,102.16,4914,933
run_9,102.16,4904,930
run_10,102.16,4914,933
run_1,102.17,4796,886
run_2,102.17,4791,882
run_3,102.17,4767,873
run_4,102.17,4914,933
run_5,102.17,4913,932
run_6,102.17,4915,934
run_7,102.17,4912,931
run_8,102.17,4914,933
run_9,102.17,4904,930
run_10,102.17,4914,933
run_1,102.18,4796,886
run_2,102.18,4791,882
run_3,102.18,4767,873
run_4,102.18,4915,934
run_5,102.18,4913,932
run_6,102.18,4915,934
run_7,102.18,4912,931
run_8,102.18,4914,933
run_9,102.18,4912,931
run_10,102.18,4914,933
run_1,102.2,4796,886
run_2,102.2,4791,882
run_3,102.2,4767,873
run_4,102.2,4915,934
run_5,102.2,4914,933
run_6,102.2,4915,934
run_7,102.2,4912,931
run_8,102.2,4914,933
run_9,102.2,4912,931
run_10,102.2,4914,933
run_1,102.22,4796,886
run_2,102.22,4791,882
run_3,102.22,4767,873
run_4,102.22,4915,934
run_5,102.22,4914,933
run_6,102.22,4915,934
run_7,102.22,4912,931
run_8,102.22,4914,933
run_9,102.22,4912,931
run_10,102.22,4914,933
run_1,102.24,4796,886
run_2,102.24,4791,882
run_3,102.24,4767,873
run_4,102.24,4915,934
run_5,102.24,4914,933
run_6,102.24,4915,934
run_7,102.24,4912,931
run_8,102.24,4914,933
run_9,102.24,4912,931
run_10,102.24,4914,933
run_1,102.31,4796,886
run_2,102.31,4791,882
run_3,102.31,4772,875
run_4,102.31,4915,934
run_5,102.31,4914,933
run_6,102.31,4915,934
run_7,102.31,4912,931
run_8,102.31,4914,933
run_9,102.31,4912,931
run_10,102.31,4914,933
run_1,102.35,4796,886
run_2,102.35,4791,882
run_3,102.35,4772,875
run_4,102.35,4915,934
run_5,102.35,4914,933
run_6,102.35,4915,934
run_7,102.35,4912,931
run_8,102.35,4914,933
run_9,102.35,4912,931
run_10,102.35,4915,934
run_1,102.37,4796,886
run_2,102.37,4791,882
run_3,102.37,4772,875
run_4,102.37,4915,934
run_5,102.37,4914,933
run_6,102.37,4915,934
run_7,102.37,4912,931
run_8,102.37,4915,934
run_9,102.37,4912,931
run_10,102.37,4915,934
run_1,102.39,4796,886
run_2,102.39,4791,882
run_3,102.39,4772,875
run_4,102.39,4915,934
run_5,102.39,4914,933
run_6,102.39,4915,934
run_7,102.39,4912,931
run_8,102.39,4915,934
run_9,102.39,4912,931
run_10,102.39,4915,934
run_1,102.4,4796,886
run_2,102.4,4791,882
run_3,102.4,4772,875
run_4,102.4,4915,934
run_5,102.4,4914,933
run_6,102.4,4925,935
run_7,102.4,4912,931
run_8,102.4,4915,934
run_9,102.4,4912,931
run_10,102.4,4915,934
run_1,102.42,4796,886
run_2,102.42,4791,882
run_3,102.42,4772,875
run_4,102.42,4915,934
run_5,102.42,4914,933
run_6,102.42,4925,935
run_7,102.42,4912,931
run_8,102.42,4915,934
run_9,102.42,4912,931
run_10,102.42,4915,934
run_1,102.44,4796,886
run_2,102.44,4791,882
run_3,102.44,4772,875
run_4,102.44,4915,934
run_5,102.44,4914,933
run_6,102.44,4925,935
run_7,102.44,4912,931
run_8,102.44,4915,934
run_9,102.44,4912,931
run_10,102.44,4915,934
run_1,102.48,4796,886
run_2,102.48,4791,882
run_3,102.48,4772,875
run_4,102.48,4915,934
run_5,102.48,4914,933
run_6,102.48,4925,935
run_7,102.48,4913,932
run_8,102.48,4915,934
run_9,102.48,4912,931
run_10,102.48,4915,934
run_1,102.52,4796,886
run_2,102.52,4791,882
run_3,102.52,4772,875
run_4,102.52,4915,934
run_5,102.52,4914,933
run_6,102.52,4925,935
run_7,102.52,4913,932
run_8,102.52,4915,934
run_9,102.52,4912,931
run_10,102.52,4915,934
run_1,102.53,4796,886
run_2,102.53,4791,882
run_3,102.53,4772,875
run_4,102.53,4915,934
run_5,102.53,4914,933
run_6,102.53,4925,935
run_7,102.53,4913,932
run_8,102.53,4915,934
run_9,102.53,4912,931
run_10,102.53,4915,934
run_1,102.58,4796,886
run_2,102.58,4791,882
run_3,102.58,4772,875
run_4,102.58,4915,934
run_5,102.58,4914,933
run_6,102.58,4925,935
run_7,102.58,4913,932
run_8,102.58,4915,934
run_9,102.58,4912,931
run_10,102.58,4915,934
run_1,102.59,4796,886
run_2,102.59,4791,882
run_3,102.59,4772,875
run_4,102.59,4915,934
run_5,102.59,4914,933
run_6,102.59,4925,935
run_7,102.59,4913,932
run_8,102.59,4915,934
run_9,102.59,4912,931
run_10,102.59,4915,934
run_1,102.6,4796,886
run_2,102.6,4791,882
run_3,102.6,4772,875
run_4,102.6,4915,934
run_5,102.6,4914,933
run_6,102.6,4925,935
run_7,102.6,4913,932
run_8,102.6,4915,934
run_9,102.6,4912,931
run_10,102.6,4915,934
run_1,102.62,4796,886
run_2,102.62,4791,882
run_3,102.62,4772,875
run_4,102.62,4915,934
run_5,102.62,4914,933
run_6,102.62,4925,935
run_7,102.62,4913,932
run_8,102.62,4915,934
run_9,102.62,4912,931
run_10,102.62,4915,934
run_1,102.64,4796,886
run_2,102.64,4791,882
run_3,102.64,4772,875
run_4,102.64,4915,934
run_5,102.64,4914,933
run_6,102.64,4925,935
run_7,102.64,4913,932
run_8,102.64,4915,934
run_9,102.64,4912,931
run_10,102.64,4915,934
run_1,102.67,4796,886
run_2,102.67,4791,882
run_3,102.67,4772,875
run_4,102.67,4915,934
run_5,102.67,4914,933
run_6,102.67,4925,935
run_7,102.67,4913,932
run_8,102.67,4915,934
run_9,102.67,4912,931
run_10,102.67,4915,934
run_1,102.69,4796,886
run_2,102.69,4791,882
run_3,102.69,4772,875
run_4,102.69,4915,934
run_5,102.69,4914,933
run_6,102.69,4925,935
run_7,102.69,4913,932
run_8,102.69,4915,934
run_9,102.69,4912,931
run_10,102.69,4915,934
run_1,102.74,4796,886
run_2,102.74,4791,882
run_3,102.74,4772,875
run_4,102.74,4915,934
run_5,102.74,4914,933
run_6,102.74,4925,935
run_7,102.74,4913,932
run_8,102.74,4915,934
run_9,102.74,4912,931
run_10,102.74,4915,934
run_1,102.77,4796,886
run_2,102.77,4791,882
run_3,102.77,4772,875
run_4,102.77,4925,935
run_5,102.77,4914,933
run_6,102.77,4925,935
run_7,102.77,4913,932
run_8,102.77,4915,934
run_9,102.77,4912,931
run_10,102.77,4915,934
run_1,102.79,4796,886
run_2,102.79,4791,882
run_3,102.79,4772,875
run_4,102.79,4925,935
run_5,102.79,4914,933
run_6,102.79,4929,936
run_7,102.79,4913,932
run_8,102.79,4915,934
run_9,102.79,4912,931
run_10,102.79,4915,934
run_1,102.84,4796,886
run_2,102.84,4791,882
run_3,102.84,4772,875
run_4,102.84,4925,935
run_5,102.84,4915,934
run_6,102.84,4929,936
run_7,102.84,4913,932
run_8,102.84,4915,934
run_9,102.84,4912,931
run_10,102.84,4915,934
run_1,102.85,4796,886
run_2,102.85,4791,882
run_3,102.85,4772,875
run_4,102.85,4925,935
run_5,102.85,4915,934
run_6,102.85,4929,936
run_7,102.85,4913,932
run_8,102.85,4915,934
run_9,102.85,4912,931
run_10,102.85,4915,934
run_1,102.88,4796,886
run_2,102.88,4791,882
run_3,102.88,4772,875
run_4,102.88,4925,935
run_5,102.88,4915,934
run_6,102.88,4929,936
run_7,102.88,4914,933
run_8,102.88,4915,934
run_9,102.88,4912,931
run_10,102.88,4915,934
run_1,102.93,4796,886
run_2,102.93,4791,882
run_3,102.93,4772,875
run_4,102.93,4925,935
run_5,102.93,4915,934
run_6,102.93,4929,936
run_7,102.93,4914,933
run_8,102.93,4915,934
run_9,102.93,4912,931
run_10,102.93,4925,935
run_1,102.97,4796,886
run_2,102.97,4791,882
run_3,102.97,4772,875
run_4,102.97,4925,935
run_5,102.97,4915,934
run_6,102.97,4929,936
run_7,102.97,4914,933
run_8,102.97,4915,934
run_9,102.97,4912,931
run_10,102.97,4925,935
run_1,102.98,4796,886
run_2,102.98,4791,882
run_3,102.98,4772,875
run_4,102.98,4925,935
run_5,102.98,4915,934
run_6,102.98,4929,936
run_7,102.98,4914,933
run_8,102.98,4925,935
run_9,102.98,4912,931
run_10,102.98,4925,935
run_1,102.99,4796,886
run_2,102.99,4791,882
run_3,102.99,4772,875
run_4,102.99,4925,935
run_5,102.99,4915,934
run_6,102.99,4929,936
run_7,102.99,4914,933
run_8,102.99,4925,935
run_9,102.99,4912,931
run_10,102.99,4925,935
run_1,103.07,4796,886
run_2,103.07,4791,882
run_3,103.07,4772,875
run_4,103.07,4925,935
run_5,103.07,4915,934
run_6,103.07,4929,936
run_7,103.07,4914,933
run_8,103.07,4925,935
run_9,103.07,4912,931
run_10,103.07,4925,935
run_1,103.1,4796,886
run_2,103.1,4792,883
run_3,103.1,4772,875
run_4,103.1,4925,935
run_5,103.1,4915,934
run_6,103.1,4929,936
run_7,103.1,4914,933
run_8,103.1,4925,935
run_9,103.1,4912,931
run_10,103.1,4925,935
run_1,103.13,4796,886
run_2,103.13,4792,883
run_3,103.13,4772,875
run_4,103.13,4925,935
run_5,103.13,4915,934
run_6,103.13,4929,936
run_7,103.13,4914,933
run_8,103.13,4925,935
run_9,103.13,4912,931
run_10,103.13,4925,935
run_1,103.15,4796,886
run_2,103.15,4792,883
run_3,103.15,4772,875
run_4,103.15,4929,936
run_5,103.15,4915,934
run_6,103.15,4929,936
run_7,103.15,4914,933
run_8,103.15,4925,935
run_9,103.15,4912,931
run_10,103.15,4925,935
run_1,103.18,4796,886
run_2,103.18,4792,883
run_3,103.18,4772,875
run_4,103.18,4929,936
run_5,103.18,4915,934
run_6,103.18,4929,936
run_7,103.18,4914,933
run_8,103.18,4925,935
run_9,103.18,4912,931
run_10,103.18,4925,935
run_1,103.19,4796,886
run_2,103.19,4792,883
run_3,103.19,4772,875
run_4,103.19,4929,936
run_5,103.19,4915,934
run_6,103.19,4929,936
run_7,103.19,4914,933
run_8,103.19,4925,935
run_9,103.19,4912,931
run_10,103.19,4925,935
run_1,103.2,4796,886
run_2,103.2,4792,883
run_3,103.2,4772,875
run_4,103.2,4929,936
run_5,103.2,4915,934
run_6,103.2,4929,936
run_7,103.2,4914,933
run_8,103.2,4925,935
run_9,103.2,4912,931
run_10,103.2,4925,935
run_1,103.21,4796,886
run_2,103.21,4792,883
run_3,103.21,4772,875
run_4,103.21,4929,936
run_5,103.21,4915,934
run_6,103.21,4929,936
run_7,103.21,4914,933
run_8,103.21,4925,935
run_9,103.21,4912,931
run_10,103.21,4925,935
run_1,103.23,4804,887
run_2,103.23,4792,883
run_3,103.23,4772,875
run_4,103.23,4929,936
run_5,103.23,4915,934
run_6,103.23,4929,936
run_7,103.23,4914,933
run_8,103.23,4925,935
run_9,103.23,4912,931
run_10,103.23,4925,935
run_1,103.25,4804,887
run_2,103.25,4792,883
run_3,103.25,4772,875
run_4,103.25,4929,936
run_5,103.25,4915,934
run_6,103.25,4929,936
run_7,103.25,4914,933
run_8,103.25,4925,935
run_9,103.25,4912,931
run_10,103.25,4925,935
run_1,103.29,4804,887
run_2,103.29,4792,883
run_3,103.29,4772,875
run_4,103.29,4929,936
run_5,103.29,4915,934
run_6,103.29,4929,936
run_7,103.29,4914,933
run_8,103.29,4925,935
run_9,103.29,4912,931
run_10,103.29,4925,935
run_1,103.31,4804,887
run_2,103.31,4792,883
run_3,103.31,4772,875
run_4,103.31,4929,936
run_5,103.31,4915,934
run_6,103.31,4929,936
run_7,103.31,4914,933
run_8,103.31,4925,935
run_9,103.31,4912,931
run_10,103.31,4929,936
run_1,103.37,4804,887
run_2,103.37,4792,883
run_3,103.37,4772,875
run_4,103.37,4929,936
run_5,103.37,4915,934
run_6,103.37,4929,936
run_7,103.37,4914,933
run_8,103.37,4925,935
run_9,103.37,4912,931
run_10,103.37,4929,936
run_1,103.39,4804,887
run_2,103.39,4792,883
run_3,103.39,4772,875
run_4,103.39,4929,936
run_5,103.39,4915,934
run_6,103.39,4929,936
run_7,103.39,4914,933
run_8,103.39,4929,936
run_9,103.39,4912,931
run_10,103.39,4929,936
run_1,103.4,4804,887
run_2,103.4,4792,883
run_3,103.4,4772,875
run_4,103.4,4929,936
run_5,103.4,4915,934
run_6,103.4,4929,936
run_7,103.4,4914,933
run_8,103.4,4929,936
run_9,103.4,4912,931
run_10,103.4,4929,936
run_1,103.41,4804,887
run_2,103.41,4792,883
run_3,103.41,4772,875
run_4,103.41,4929,936
run_5,103.41,4915,934
run_6,103.41,4929,936
run_7,103.41,4914,933
run_8,103.41,4929,936
run_9,103.41,4912,931
run_10,103.41,4929,936
run_1,103.42,4804,887
run_2,103.42,4792,883
run_3,103.42,4772,875
run_4,103.42,4929,936
run_5,103.42,4915,934
run_6,103.42,4929,936
run_7,103.42,4914,933
run_8,103.42,4929,936
run_9,103.42,4912,931
run_10,103.42,4929,936
run_1,103.44,4804,887
run_2,103.44,4792,883
run_3,103.44,4773,876
run_4,103.44,4929,936
run_5,103.44,4915,934
run_6,103.44,4929,936
run_7,103.44,4914,933
run_8,103.44,4929,936
run_9,103.44,4912,931
run_10,103.44,4929,936
run_1,103.45,4804,887
run_2,103.45,4792,883
run_3,103.45,4773,876
run_4,103.45,4929,936
run_5,103.45,4915,934
run_6,103.45,4929,936
run_7,103.45,4915,934
run_8,103.45,4929,936
run_9,103.45,4912,931
run_10,103.45,4929,936
run_1,103.52,4804,887
run_2,103.52,4793,884
run_3,103.52,4773,876
run_4,103.52,4929,936
run_5,103.52,4915,934
run_6,103.52,4929,936
run_7,103.52,4915,934
run_8,103.52,4929,936
run_9,103.52,4912,931
run_10,103.52,4929,936
run_1,103.58,4804,887
run_2,103.58,4793,884
run_3,103.58,4773,876
run_4,103.58,4929,936
run_5,103.58,4915,934
run_6,103.58,4929,936
run_7,103.58,4915,934
run_8,103.58,4929,936
run_9,103.58,4912,931
run_10,103.58,4929,936
run_1,103.59,4804,887
run_2,103.59,4793,884
run_3,103.59,4773,876
run_4,103.59,4929,936
run_5,103.59,4915,934
run_6,103.59,4929,936
run_7,103.59,4915,934
run_8,103.59,4929,936
run_9,103.59,4912,931
run_10,103.59,4929,936
run_1,103.61,4804,887
run_2,103.61,4793,884
run_3,103.61,4773,876
run_4,103.61,4929,936
run_5,103.61,4915,934
run_6,103.61,4929,936
run_7,103.61,4915,934
run_8,103.61,4929,936
run_9,103.61,4912,931
run_10,103.61,4929,936
run_1,103.62,4805,888
run_2,103.62,4793,884
run_3,103.62,4773,876
run_4,103.62,4929,936
run_5,103.62,4915,934
run_6,103.62,4929,936
run_7,103.62,4915,934
run_8,103.62,4929,936
run_9,103.62,4912,931
run_10,103.62,4929,936
run_1,103.64,4805,888
run_2,103.64,4793,884
run_3,103.64,4773,876
run_4,103.64,4929,936
run_5,103.64,4915,934
run_6,103.64,4929,936
run_7,103.64,4915,934
run_8,103.64,4929,936
run_9,103.64,4912,931
run_10,103.64,4929,936
run_1,103.66,4805,888
run_2,103.66,4793,884
run_3,103.66,4773,876
run_4,103.66,4929,936
run_5,103.66,4915,934
run_6,103.66,4929,936
run_7,103.66,4915,934
run_8,103.66,4929,936
run_9,103.66,4912,931
run_10,103.66,4929,936
run_1,103.71,4805,888
run_2,103.71,4793,884
run_3,103.71,4773,876
run_4,103.71,4929,936
run_5,103.71,4925,935
run_6,103.71,4929,936
run_7,103.71,4915,934
run_8,103.71,4929,936
run_9,103.71,4912,931
run_10,103.71,4929,936
run_1,103.73,4805,888
run_2,103.73,4793,884
run_3,103.73,4773,876
run_4,103.73,4929,936
run_5,103.73,4925,935
run_6,103.73,4929,936
run_7,103.73,4915,934
run_8,103.73,4929,936
run_9,103.73,4912,931
run_10,103.73,4929,936
run_1,103.77,4805,888
run_2,103.77,4793,884
run_3,103.77,4773,876
run_4,103.77,4929,936
run_5,103.77,4925,935
run_6,103.77,4929,936
run_7,103.77,4915,934
run_8,103.77,4929,936
run_9,103.77,4912,931
run_10,103.77,4929,936
run_1,103.79,4805,888
run_2,103.79,4793,884
run_3,103.79,4773,876
run_4,103.79,4929,936
run_5,103.79,4925,935
run_6,103.79,4929,936
run_7,103.79,4915,934
run_8,103.79,4929,936
run_9,103.79,4912,931
run_10,103.79,4929,936
run_1,103.8,4805,888
run_2,103.8,4793,884
run_3,103.8,4773,876
run_4,103.8,4929,936
run_5,103.8,4925,935
run_6,103.8,4929,936
run_7,103.8,4915,934
run_8,103.8,4929,936
run_9,103.8,4912,931
run_10,103.8,4929,936
run_1,103.81,4805,888
run_2,103.81,4794,885
run_3,103.81,4773,876
run_4,103.81,4929,936
run_5,103.81,4925,935
run_6,103.81,4929,936
run_7,103.81,4915,934
run_8,103.81,4929,936
run_9,103.81,4912,931
run_10,103.81,4929,936
run_1,103.85,4805,888
run_2,103.85,4794,885
run_3,103.85,4773,876
run_4,103.85,4929,936
run_5,103.85,4925,935
run_6,103.85,4929,936
run_7,103.85,4915,934
run_8,103.85,4929,936
run_9,103.85,4912,931
run_10,103.85,4929,936
run_1,103.9,4805,888
run_2,103.9,4794,885
run_3,103.9,4773,876
run_4,103.9,4929,936
run_5,103.9,4925,935
run_6,103.9,4929,936
run_7,103.9,4915,934
run_8,103.9,4929,936
run_9,103.9,4912,931
run_10,103.9,4929,936
run_1,103.92,4805,888
run_2,103.92,4794,885
run_3,103.92,4773,876
run_4,103.92,4929,936
run_5,103.92,4925,935
run_6,103.92,4929,936
run_7,103.92,4915,934
run_8,103.92,4929,936
run_9,103.92,4912,931
run_10,103.92,4929,936
run_1,103.96,4805,888
run_2,103.96,4794,885
run_3,103.96,4773,876
run_4,103.96,4929,936
run_5,103.96,4925,935
run_6,103.96,4929,936
run_7,103.96,4915,934
run_8,103.96,4929,936
run_9,103.96,4912,931
run_10,103.96,4929,936
run_1,103.99,4805,888
run_2,103.99,4794,885
run_3,103.99,4773,876
run_4,103.99,4929,936
run_5,103.99,4925,935
run_6,103.99,4929,936
run_7,103.99,4915,934
run_8,103.99,4929,936
run_9,103.99,4912,931
run_10,103.99,4929,936
run_1,104,4806,889
run_2,104,4794,885
run_3,104,4773,876
run_4,104,4929,936
run_5,104,4925,935
run_6,104,4929,936
run_7,104,4915,934
run_8,104,4929,936
run_9,104,4912,931
run_10,104,4929,936
run_1,104.02,4806,889
run_2,104.02,4794,885
run_3,104.02,4773,876
run_4,104.02,4929,936
run_5,104.02,4925,935
run_6,104.02,4929,936
run_7,104.02,4915,934
run_8,104.02,4929,936
run_9,104.02,4912,931
run_10,104.02,4929,936
run_1,104.04,4806,889
run_2,104.04,4794,885
run_3,104.04,4773,876
run_4,104.04,4929,936
run_5,104.04,4925,935
run_6,104.04,4929,936
run_7,104.04,4915,934
run_8,104.04,4929,936
run_9,104.04,4912,931
run_10,104.04,4929,936
run_1,104.06,4806,889
run_2,104.06,4796,886
run_3,104.06,4773,876
run_4,104.06,4929,936
run_5,104.06,4925,935
run_6,104.06,4929,936
run_7,104.06,4925,935
run_8,104.06,4929,936
run_9,104.06,4912,931
run_10,104.06,4929,936
run_1,104.09,4806,889
run_2,104.09,4796,886
run_3,104.09,4773,876
run_4,104.09,4929,936
run_5,104.09,4929,936
run_6,104.09,4929,936
run_7,104.09,4925,935
run_8,104.09,4929,936
run_9,104.09,4912,931
run_10,104.09,4929,936
run_1,104.15,4806,889
run_2,104.15,4796,886
run_3,104.15,4773,876
run_4,104.15,4929,936
run_5,104.15,4929,936
run_6,104.15,4929,936
run_7,104.15,4925,935
run_8,104.15,4929,936
run_9,104.15,4912,931
run_10,104.15,4929,936
run_1,104.18,4806,889
run_2,104.18,4796,886
run_3,104.18,4774,877
run_4,104.18,4929,936
run_5,104.18,4929,936
run_6,104.18,4929,936
run_7,104.18,4925,935
run_8,104.18,4929,936
run_9,104.18,4912,931
run_10,104.18,4929,936
run_1,104.21,4806,889
run_2,104.21,4796,886
run_3,104.21,4774,877
run_4,104.21,4929,936
run_5,104.21,4929,936
run_6,104.21,4929,936
run_7,104.21,4925,935
run_8,104.21,4929,936
run_9,104.21,4912,931
run_10,104.21,4929,936
run_1,104.22,4806,889
run_2,104.22,4796,886
run_3,104.22,4774,877
run_4,104.22,4929,936
run_5,104.22,4929,936
run_6,104.22,4929,936
run_7,104.22,4925,935
run_8,104.22,4929,936
run_9,104.22,4912,931
run_10,104.22,4929,936
run_1,104.24,4806,889
run_2,104.24,4796,886
run_3,104.24,4774,877
run_4,104.24,4929,936
run_5,104.24,4929,936
run_6,104.24,4929,936
run_7,104.24,4925,935
run_8,104.24,4929,936
run_9,104.24,4912,931
run_10,104.24,4929,936
run_1,104.25,4806,889
run_2,104.25,4796,886
run_3,104.25,4774,877
run_4,104.25,4929,936
run_5,104.25,4929,936
run_6,104.25,4929,936
