run_id,t,coverage,corpus_size
run_2,132.35,8258,25
run_3,132.35,8754,22
run_4,132.35,9316,21
run_5,132.35,10013,19
run_6,132.35,9364,23
run_7,132.35,9149,21
run_8,132.35,8837,23
run_9,132.35,8532,23
run_10,132.35,9179,20
run_1,132.51,8561,22
run_2,132.51,8258,25
run_3,132.51,8754,22
run_4,132.51,9316,21
run_5,132.51,10057,19
run_6,132.51,9364,23
run_7,132.51,9149,21
run_8,132.51,8837,23
run_9,132.51,8532,23
run_10,132.51,9179,20
run_1,132.85,8561,22
run_2,132.85,8294,25
run_3,132.85,8754,22
run_4,132.85,9316,21
run_5,132.85,10057,19
run_6,132.85,9364,23
run_7,132.85,9149,21
run_8,132.85,8837,23
run_9,132.85,8532,23
run_10,132.85,9179,20
run_1,132.94,8561,22
run_2,132.94,8294,25
run_3,132.94,8754,22
run_4,132.94,9316,21
run_5,132.94,10057,19
run_6,132.94,9364,23
run_7,132.94,9185,21
run_8,132.94,8837,23
run_9,132.94,8532,23
run_10,132.94,9179,20
run_1,133.15,8561,22
run_2,133.15,8294,25
run_3,133.15,8754,22
run_4,133.15,9376,21
run_5,133.15,10057,19
run_6,133.15,9364,23
run_7,133.15,9185,21
run_8,133.15,8837,23
run_9,133.15,8532,23
run_10,133.15,9179,20
run_1,133.16,8561,22
run_2,133.16,8294,25
run_3,133.16,8754,22
run_4,133.16,9376,21
run_5,133.16,10057,19
run_6,133.16,9364,23
run_7,133.16,9185,21
run_8,133.16,8885,23
run_9,133.16,8532,23
run_10,133.16,9179,20
run_1,133.17,8561,22
run_2,133.17,8294,25
run_3,133.17,8754,22
run_4,133.17,9376,21
run_5,133.17,10057,19
run_6,133.17,9364,23
run_7,133.17,9185,21
run_8,133.17,8885,23
run_9,133.17,8584,23
run_10,133.17,9179,20
run_1,133.18,8617,22
run_2,133.18,8294,25
run_3,133.18,8754,22
run_4,133.18,9376,21
run_5,133.18,10057,19
run_6,133.18,9364,23
run_7,133.18,9185,21
run_8,133.18,8885,23
run_9,133.18,8584,23
run_10,133.18,9179,20
run_1,133.2,8617,22
run_2,133.2,8294,25
run_3,133.2,8754,22
run_4,133.2,9376,21
run_5,133.2,10057,19
run_6,133.2,9412,23
run_7,133.2,9185,21
run_8,133.2,8885,23
run_9,133.2,8584,23
run_10,133.2,9179,20
run_1,133.45,8617,22
run_2,133.45,8294,25
run_3,133.45,8754,22
run_4,133.45,9376,21
run_5,133.45,10057,19
run_6,133.45,9412,23
run_7,133.45,9185,21
run_8,133.45,8885,23
run_9,133.45,8584,23
run_10,133.45,9219,20
run_1,133.53,8617,22
run_2,133.53,8294,25
run_3,133.53,8754,22
run_4,133.53,9376,21
run_5,133.53,10117,19
run_6,133.53,9412,23
run_7,133.53,9185,21
run_8,133.53,8885,23
run_9,133.53,8584,23
run_10,133.53,9219,20
run_1,133.57,8617,22
run_2,133.57,8294,25
run_3,133.57,8810,22
run_4,133.57,9376,21
run_5,133.57,10117,19
run_6,133.57,9412,23
run_7,133.57,9185,21
run_8,133.57,8885,23
run_9,133.57,8584,23
run_10,133.57,9219,20
run_1,134.01,8617,22
run_2,134.01,8354,25
run_3,134.01,8810,22
run_4,134.01,9376,21
run_5,134.01,10117,19
run_6,134.01,9412,23
run_7,134.01,9185,21
run_8,134.01,8885,23
run_9,134.01,8584,23
run_10,134.01,9219,20
run_1,134.29,8617,22
run_2,134.29,8354,25
run_3,134.29,8810,22
run_4,134.29,9404,21
run_5,134.29,10117,19
run_6,134.29,9412,23
run_7,134.29,9185,21
run_8,134.29,8885,23
run_9,134.29,8584,23
run_10,134.29,9219,20
run_1,134.3,8617,22
run_2,134.3,8354,25
run_3,134.3,8810,22
run_4,134.3,9404,21
run_5,134.3,10117,19
run_6,134.3,9412,23
run_7,134.3,9221,21
run_8,134.3,8885,23
run_9,134.3,8584,23
run_10,134.3,9219,20
run_1,134.31,8641,22
run_2,134.31,8354,25
run_3,134.31,8810,22
run_4,134.31,9404,21
run_5,134.31,10117,19
run_6,134.31,9412,23
run_7,134.31,9221,21
run_8,134.31,8885,23
run_9,134.31,8584,23
run_10,134.31,9219,20
run_1,134.38,8641,22
run_2,134.38,8354,25
run_3,134.38,8810,22
run_4,134.38,9404,21
run_5,134.38,10117,19
run_6,134.38,9412,23
run_7,134.38,9221,21
run_8,134.38,8885,23
run_9,134.38,8640,23
run_10,134.38,9219,20
run_1,134.4,8641,22
run_2,134.4,8354,25
run_3,134.4,8810,22
run_4,134.4,9404,21
run_5,134.4,10117,19
run_6,134.4,9476,23
run_7,134.4,9221,21
run_8,134.4,8885,23
run_9,134.4,8640,23
run_10,134.4,9219,20
run_1,134.49,8641,22
run_2,134.49,8354,25
run_3,134.49,8810,22
run_4,134.49,9404,21
run_5,134.49,10117,19
run_6,134.49,9476,23
run_7,134.49,9221,21
run_8,134.49,8929,23
run_9,134.49,8640,23
run_10,134.49,9219,20
run_1,134.5,8641,22
run_2,134.5,8354,25
run_3,134.5,8810,22
run_4,134.5,9404,21
run_5,134.5,10153,19
run_6,134.5,9476,23
run_7,134.5,9221,21
run_8,134.5,8929,23
run_9,134.5,8640,23
run_10,134.5,9219,20
run_1,134.64,8641,22
run_2,134.64,8354,25
run_3,134.64,8810,22
run_4,134.64,9404,21
run_5,134.64,10153,19
run_6,134.64,9476,23
run_7,134.64,9221,21
run_8,134.64,8929,23
run_9,134.64,8640,23
run_10,134.64,9283,20
run_1,134.69,8641,22
run_2,134.69,8354,25
run_3,134.69,8858,22
run_4,134.69,9404,21
run_5,134.69,10153,19
run_6,134.69,9476,23
run_7,134.69,9221,21
run_8,134.69,8929,23
run_9,134.69,8640,23
run_10,134.69,9283,20
run_1,135.16,8641,22
run_2,135.16,8422,25
run_3,135.16,8858,22
run_4,135.16,9404,21
run_5,135.16,10153,19
run_6,135.16,9476,23
run_7,135.16,9221,21
run_8,135.16,8929,23
run_9,135.16,8640,23
run_10,135.16,9283,20
run_1,135.33,8641,22
run_2,135.33,8422,25
run_3,135.33,8858,22
run_4,135.33,9436,21
run_5,135.33,10153,19
run_6,135.33,9476,23
run_7,135.33,9221,21
run_8,135.33,8929,23
run_9,135.33,8640,23
run_10,135.33,9283,20
run_1,135.46,8641,22
run_2,135.46,8422,25
run_3,135.46,8858,22
run_4,135.46,9436,21
run_5,135.46,10169,19
run_6,135.46,9476,23
run_7,135.46,9221,21
run_8,135.46,8929,23
run_9,135.46,8640,23
run_10,135.46,9283,20
run_1,135.48,8641,22
run_2,135.48,8422,25
run_3,135.48,8858,22
run_4,135.48,9436,21
run_5,135.48,10169,19
run_6,135.48,9476,23
run_7,135.48,9273,21
run_8,135.48,8929,23
run_9,135.48,8640,23
run_10,135.48,9283,20
run_1,135.52,8677,22
run_2,135.52,8422,25
run_3,135.52,8858,22
run_4,135.52,9436,21
run_5,135.52,10169,19
run_6,135.52,9476,23
run_7,135.52,9273,21
run_8,135.52,8929,23
run_9,135.52,8640,23
run_10,135.52,9283,20
run_1,135.53,8677,22
run_2,135.53,8422,25
run_3,135.53,8858,22
run_4,135.53,9436,21
run_5,135.53,10169,19
run_6,135.53,9476,23
run_7,135.53,9273,21
run_8,135.53,8929,23
run_9,135.53,8672,23
run_10,135.53,9283,20
run_1,135.69,8677,22
run_2,135.69,8422,25
run_3,135.69,8858,22
run_4,135.69,9436,21
run_5,135.69,10169,19
run_6,135.69,9476,23
run_7,135.69,9273,21
run_8,135.69,8981,23
run_9,135.69,8672,23
run_10,135.69,9283,20
run_1,135.76,8677,22
run_2,135.76,8422,25
run_3,135.76,8882,22
run_4,135.76,9436,21
run_5,135.76,10169,19
run_6,135.76,9476,23
run_7,135.76,9273,21
run_8,135.76,8981,23
run_9,135.76,8672,23
run_10,135.76,9283,20
run_1,135.78,8677,22
run_2,135.78,8422,25
run_3,135.78,8882,22
run_4,135.78,9436,21
run_5,135.78,10169,19
run_6,135.78,9476,23
run_7,135.78,9273,21
run_8,135.78,8981,23
run_9,135.78,8672,23
run_10,135.78,9323,20
run_1,135.81,8677,22
run_2,135.81,8422,25
run_3,135.81,8882,22
run_4,135.81,9436,21
run_5,135.81,10169,19
run_6,135.81,9536,23
run_7,135.81,9273,21
run_8,135.81,8981,23
run_9,135.81,8672,23
run_10,135.81,9323,20
run_1,136.29,8677,22
run_2,136.29,8470,25
run_3,136.29,8882,22
run_4,136.29,9436,21
run_5,136.29,10169,19
run_6,136.29,9536,23
run_7,136.29,9273,21
run_8,136.29,8981,23
run_9,136.29,8672,23
run_10,136.29,9323,20
run_1,136.43,8677,22
run_2,136.43,8470,25
run_3,136.43,8882,22
run_4,136.43,9476,21
run_5,136.43,10169,19
run_6,136.43,9536,23
run_7,136.43,9273,21
run_8,136.43,8981,23
run_9,136.43,8672,23
run_10,136.43,9323,20
run_1,136.47,8677,22
run_2,136.47,8470,25
run_3,136.47,8882,22
run_4,136.47,9476,21
run_5,136.47,10229,19
run_6,136.47,9536,23
run_7,136.47,9273,21
run_8,136.47,8981,23
run_9,136.47,8672,23
run_10,136.47,9323,20
run_1,136.7,8677,22
run_2,136.7,8470,25
run_3,136.7,8882,22
run_4,136.7,9476,21
run_5,136.7,10229,19
run_6,136.7,9536,23
run_7,136.7,9309,21
run_8,136.7,8981,23
run_9,136.7,8672,23
run_10,136.7,9323,20
run_1,136.72,8717,22
run_2,136.72,8470,25
run_3,136.72,8882,22
run_4,136.72,9476,21
run_5,136.72,10229,19
run_6,136.72,9536,23
run_7,136.72,9309,21
run_8,136.72,8981,23
run_9,136.72,8672,23
run_10,136.72,9323,20
run_1,136.74,8717,22
run_2,136.74,8470,25
run_3,136.74,8882,22
run_4,136.74,9476,21
run_5,136.74,10229,19
run_6,136.74,9536,23
run_7,136.74,9309,21
run_8,136.74,8981,23
run_9,136.74,8736,23
run_10,136.74,9323,20
run_1,136.91,8717,22
run_2,136.91,8470,25
run_3,136.91,8882,22
run_4,136.91,9476,21
run_5,136.91,10229,19
run_6,136.91,9536,23
run_7,136.91,9309,21
run_8,136.91,9025,23
run_9,136.91,8736,23
run_10,136.91,9323,20
run_1,136.94,8717,22
run_2,136.94,8470,25
run_3,136.94,8882,22
run_4,136.94,9476,21
run_5,136.94,10229,19
run_6,136.94,9536,23
run_7,136.94,9309,21
run_8,136.94,9025,23
run_9,136.94,8736,23
run_10,136.94,9379,20
run_1,136.96,8717,22
run_2,136.96,8470,25
run_3,136.96,8914,22
run_4,136.96,9476,21
run_5,136.96,10229,19
run_6,136.96,9536,23
run_7,136.96,9309,21
run_8,136.96,9025,23
run_9,136.96,8736,23
run_10,136.96,9379,20
run_1,136.97,8717,22
run_2,136.97,8470,25
run_3,136.97,8914,22
run_4,136.97,9476,21
run_5,136.97,10229,19
run_6,136.97,9596,23
run_7,136.97,9309,21
run_8,136.97,9025,23
run_9,136.97,8736,23
run_10,136.97,9379,20
run_1,137.33,8717,22
run_2,137.33,8522,25
run_3,137.33,8914,22
run_4,137.33,9476,21
run_5,137.33,10229,19
run_6,137.33,9596,23
run_7,137.33,9309,21
run_8,137.33,9025,23
run_9,137.33,8736,23
run_10,137.33,9379,20
run_1,137.61,8717,22
run_2,137.61,8522,25
run_3,137.61,8914,22
run_4,137.61,9532,21
run_5,137.61,10229,19
run_6,137.61,9596,23
run_7,137.61,9309,21
run_8,137.61,9025,23
run_9,137.61,8736,23
run_10,137.61,9379,20
run_1,137.71,8717,22
run_2,137.71,8522,25
run_3,137.71,8914,22
run_4,137.71,9532,21
run_5,137.71,10297,19
run_6,137.71,9596,23
run_7,137.71,9309,21
run_8,137.71,9025,23
run_9,137.71,8736,23
run_10,137.71,9379,20
run_1,137.88,8717,22
run_2,137.88,8522,25
run_3,137.88,8914,22
run_4,137.88,9532,21
run_5,137.88,10297,19
run_6,137.88,9596,23
run_7,137.88,9337,21
run_8,137.88,9025,23
run_9,137.88,8736,23
run_10,137.88,9379,20
run_1,137.93,8717,22
run_2,137.93,8522,25
run_3,137.93,8914,22
run_4,137.93,9532,21
run_5,137.93,10297,19
run_6,137.93,9596,23
run_7,137.93,9337,21
run_8,137.93,9025,23
run_9,137.93,8784,23
run_10,137.93,9379,20
run_1,138.06,8749,22
run_2,138.06,8522,25
run_3,138.06,8914,22
run_4,138.06,9532,21
run_5,138.06,10297,19
run_6,138.06,9596,23
run_7,138.06,9337,21
run_8,138.06,9025,23
run_9,138.06,8784,23
run_10,138.06,9379,20
run_1,138.11,8749,22
run_2,138.11,8522,25
run_3,138.11,8958,22
run_4,138.11,9532,21
run_5,138.11,10297,19
run_6,138.11,9596,23
run_7,138.11,9337,21
run_8,138.11,9025,23
run_9,138.11,8784,23
run_10,138.11,9379,20
run_1,138.17,8749,22
run_2,138.17,8522,25
run_3,138.17,8958,22
run_4,138.17,9532,21
run_5,138.17,10297,19
run_6,138.17,9596,23
run_7,138.17,9337,21
run_8,138.17,9065,23
run_9,138.17,8784,23
run_10,138.17,9379,20
run_1,138.19,8749,22
run_2,138.19,8522,25
run_3,138.19,8958,22
run_4,138.19,9532,21
run_5,138.19,10297,19
run_6,138.19,9632,23
run_7,138.19,9337,21
run_8,138.19,9065,23
run_9,138.19,8784,23
run_10,138.19,9435,20
run_1,138.42,8749,22
run_2,138.42,8578,25
run_3,138.42,8958,22
run_4,138.42,9532,21
run_5,138.42,10297,19
run_6,138.42,9632,23
run_7,138.42,9337,21
run_8,138.42,9065,23
run_9,138.42,8784,23
run_10,138.42,9435,20
run_1,138.74,8749,22
run_2,138.74,8578,25
run_3,138.74,8958,22
run_4,138.74,9532,21
run_5,138.74,10345,19
run_6,138.74,9632,23
run_7,138.74,9337,21
run_8,138.74,9065,23
run_9,138.74,8784,23
run_10,138.74,9435,20
run_1,138.79,8749,22
run_2,138.79,8578,25
run_3,138.79,8958,22
run_4,138.79,9568,21
run_5,138.79,10345,19
run_6,138.79,9632,23
run_7,138.79,9337,21
run_8,138.79,9065,23
run_9,138.79,8784,23
run_10,138.79,9435,20
run_1,139.04,8749,22
run_2,139.04,8578,25
run_3,139.04,8958,22
run_4,139.04,9568,21
run_5,139.04,10345,19
run_6,139.04,9632,23
run_7,139.04,9385,21
run_8,139.04,9065,23
run_9,139.04,8784,23
run_10,139.04,9435,20
run_1,139.06,8749,22
run_2,139.06,8578,25
run_3,139.06,8958,22
run_4,139.06,9568,21
run_5,139.06,10345,19
run_6,139.06,9632,23
run_7,139.06,9385,21
run_8,139.06,9065,23
run_9,139.06,8812,23
run_10,139.06,9435,20
run_1,139.18,8749,22
run_2,139.18,8578,25
run_3,139.18,9006,22
run_4,139.18,9568,21
run_5,139.18,10345,19
run_6,139.18,9632,23
run_7,139.18,9385,21
run_8,139.18,9065,23
run_9,139.18,8812,23
run_10,139.18,9435,20
run_1,139.34,8749,22
run_2,139.34,8578,25
run_3,139.34,9006,22
run_4,139.34,9568,21
run_5,139.34,10345,19
run_6,139.34,9680,23
run_7,139.34,9385,21
run_8,139.34,9065,23
run_9,139.34,8812,23
run_10,139.34,9435,20
run_1,139.39,8749,22
run_2,139.39,8578,25
run_3,139.39,9006,22
run_4,139.39,9568,21
run_5,139.39,10345,19
run_6,139.39,9680,23
run_7,139.39,9385,21
run_8,139.39,9065,23
run_9,139.39,8812,23
run_10,139.39,9467,20
run_1,139.49,8749,22
run_2,139.49,8578,25
run_3,139.49,9006,22
run_4,139.49,9568,21
run_5,139.49,10345,19
run_6,139.49,9680,23
run_7,139.49,9385,21
run_8,139.49,9105,23
run_9,139.49,8812,23
run_10,139.49,9467,20
run_1,139.51,8801,22
run_2,139.51,8578,25
run_3,139.51,9006,22
run_4,139.51,9568,21
run_5,139.51,10345,19
run_6,139.51,9680,23
run_7,139.51,9385,21
run_8,139.51,9105,23
run_9,139.51,8812,23
run_10,139.51,9467,20
run_1,139.56,8801,22
run_2,139.56,8618,25
run_3,139.56,9006,22
run_4,139.56,9568,21
run_5,139.56,10345,19
run_6,139.56,9680,23
run_7,139.56,9385,21
run_8,139.56,9105,23
run_9,139.56,8812,23
run_10,139.56,9467,20
run_1,139.75,8801,22
run_2,139.75,8618,25
run_3,139.75,9006,22
run_4,139.75,9568,21
run_5,139.75,10393,19
run_6,139.75,9680,23
run_7,139.75,9385,21
run_8,139.75,9105,23
run_9,139.75,8812,23
run_10,139.75,9467,20
run_1,139.95,8801,22
run_2,139.95,8618,25
run_3,139.95,9006,22
run_4,139.95,9612,21
run_5,139.95,10393,19
run_6,139.95,9680,23
run_7,139.95,9385,21
run_8,139.95,9105,23
run_9,139.95,8812,23
run_10,139.95,9467,20
run_1,140.25,8801,22
run_2,140.25,8618,25
run_3,140.25,9006,22
run_4,140.25,9612,21
run_5,140.25,10393,19
run_6,140.25,9680,23
run_7,140.25,9421,21
run_8,140.25,9105,23
run_9,140.25,8812,23
run_10,140.25,9467,20
run_1,140.27,8801,22
run_2,140.27,8618,25
run_3,140.27,9006,22
run_4,140.27,9612,21
run_5,140.27,10393,19
run_6,140.27,9680,23
run_7,140.27,9421,21
run_8,140.27,9105,23
run_9,140.27,8868,23
run_10,140.27,9467,20
run_1,140.29,8801,22
run_2,140.29,8618,25
run_3,140.29,9050,22
run_4,140.29,9612,21
run_5,140.29,10393,19
run_6,140.29,9680,23
run_7,140.29,9421,21
run_8,140.29,9105,23
run_9,140.29,8868,23
run_10,140.29,9467,20
run_1,140.48,8801,22
run_2,140.48,8618,25
run_3,140.48,9050,22
run_4,140.48,9612,21
run_5,140.48,10393,19
run_6,140.48,9712,23
run_7,140.48,9421,21
run_8,140.48,9105,23
run_9,140.48,8868,23
run_10,140.48,9467,20
run_1,140.56,8801,22
run_2,140.56,8618,25
run_3,140.56,9050,22
run_4,140.56,9612,21
run_5,140.56,10393,19
run_6,140.56,9712,23
run_7,140.56,9421,21
run_8,140.56,9105,23
run_9,140.56,8868,23
run_10,140.56,9507,20
run_1,140.68,8801,22
run_2,140.68,8618,25
run_3,140.68,9050,22
run_4,140.68,9612,21
run_5,140.68,10393,19
run_6,140.68,9712,23
run_7,140.68,9421,21
run_8,140.68,9145,23
run_9,140.68,8868,23
run_10,140.68,9507,20
run_1,140.81,8837,22
run_2,140.81,8618,25
run_3,140.81,9050,22
run_4,140.81,9612,21
run_5,140.81,10393,19
run_6,140.81,9712,23
run_7,140.81,9421,21
run_8,140.81,9145,23
run_9,140.81,8868,23
run_10,140.81,9507,20
run_1,140.82,8837,22
run_2,140.82,8674,25
run_3,140.82,9050,22
run_4,140.82,9612,21
run_5,140.82,10393,19
run_6,140.82,9712,23
run_7,140.82,9421,21
run_8,140.82,9145,23
run_9,140.82,8868,23
run_10,140.82,9507,20
run_1,140.85,8837,22
run_2,140.85,8674,25
run_3,140.85,9050,22
run_4,140.85,9612,21
run_5,140.85,10449,19
run_6,140.85,9712,23
run_7,140.85,9421,21
run_8,140.85,9145,23
run_9,140.85,8868,23
run_10,140.85,9507,20
run_1,141.1,8837,22
run_2,141.1,8674,25
run_3,141.1,9050,22
run_4,141.1,9656,21
run_5,141.1,10449,19
run_6,141.1,9712,23
run_7,141.1,9421,21
run_8,141.1,9145,23
run_9,141.1,8868,23
run_10,141.1,9507,20
run_1,141.38,8837,22
run_2,141.38,8674,25
run_3,141.38,9126,22
run_4,141.38,9656,21
run_5,141.38,10449,19
run_6,141.38,9712,23
run_7,141.38,9421,21
run_8,141.38,9145,23
run_9,141.38,8868,23
run_10,141.38,9507,20
run_1,141.42,8837,22
run_2,141.42,8674,25
run_3,141.42,9126,22
run_4,141.42,9656,21
run_5,141.42,10449,19
run_6,141.42,9712,23
run_7,141.42,9481,21
run_8,141.42,9145,23
run_9,141.42,8868,23
run_10,141.42,9507,20
run_1,141.47,8837,22
run_2,141.47,8674,25
run_3,141.47,9126,22
run_4,141.47,9656,21
run_5,141.47,10449,19
run_6,141.47,9712,23
run_7,141.47,9481,21
run_8,141.47,9145,23
run_9,141.47,8900,23
run_10,141.47,9507,20
run_1,141.58,8837,22
run_2,141.58,8674,25
run_3,141.58,9126,22
run_4,141.58,9656,21
run_5,141.58,10449,19
run_6,141.58,9756,23
run_7,141.58,9481,21
run_8,141.58,9145,23
run_9,141.58,8900,23
run_10,141.58,9507,20
run_1,141.87,8837,22
run_2,141.87,8674,25
run_3,141.87,9126,22
run_4,141.87,9656,21
run_5,141.87,10449,19
run_6,141.87,9756,23
run_7,141.87,9481,21
run_8,141.87,9145,23
run_9,141.87,8900,23
run_10,141.87,9575,20
run_1,141.96,8837,22
run_2,141.96,8674,25
run_3,141.96,9126,22
run_4,141.96,9656,21
run_5,141.96,10449,19
run_6,141.96,9756,23
run_7,141.96,9481,21
run_8,141.96,9197,23
run_9,141.96,8900,23
run_10,141.96,9575,20
run_1,142,8837,22
run_2,142,8746,25
run_3,142,9126,22
run_4,142,9656,21
run_5,142,10449,19
run_6,142,9756,23
run_7,142,9481,21
run_8,142,9197,23
run_9,142,8900,23
run_10,142,9575,20
run_1,142.02,8901,22
run_2,142.02,8746,25
run_3,142.02,9126,22
run_4,142.02,9656,21
run_5,142.02,10449,19
run_6,142.02,9756,23
run_7,142.02,9481,21
run_8,142.02,9197,23
run_9,142.02,8900,23
run_10,142.02,9575,20
run_1,142.08,8901,22
run_2,142.08,8746,25
run_3,142.08,9126,22
run_4,142.08,9656,21
run_5,142.08,10493,19
run_6,142.08,9756,23
run_7,142.08,9481,21
run_8,142.08,9197,23
run_9,142.08,8900,23
run_10,142.08,9575,20
run_1,142.29,8901,22
run_2,142.29,8746,25
run_3,142.29,9126,22
run_4,142.29,9700,21
run_5,142.29,10493,19
run_6,142.29,9756,23
run_7,142.29,9481,21
run_8,142.29,9197,23
run_9,142.29,8900,23
run_10,142.29,9575,20
run_1,142.49,8901,22
run_2,142.49,8746,25
run_3,142.49,9174,22
run_4,142.49,9700,21
run_5,142.49,10493,19
run_6,142.49,9756,23
run_7,142.49,9481,21
run_8,142.49,9197,23
run_9,142.49,8900,23
run_10,142.49,9575,20
run_1,142.64,8901,22
run_2,142.64,8746,25
run_3,142.64,9174,22
run_4,142.64,9700,21
run_5,142.64,10493,19
run_6,142.64,9756,23
run_7,142.64,9533,21
run_8,142.64,9197,23
run_9,142.64,8900,23
run_10,142.64,9575,20
run_1,142.65,8901,22
run_2,142.65,8746,25
run_3,142.65,9174,22
run_4,142.65,9700,21
run_5,142.65,10493,19
run_6,142.65,9796,23
run_7,142.65,9533,21
run_8,142.65,9197,23
run_9,142.65,8932,23
run_10,142.65,9575,20
run_1,143.01,8901,22
run_2,143.01,8746,25
run_3,143.01,9174,22
run_4,143.01,9700,21
run_5,143.01,10493,19
run_6,143.01,9796,23
run_7,143.01,9533,21
run_8,143.01,9197,23
run_9,143.01,8932,23
run_10,143.01,9639,20
run_1,143.19,8901,22
run_2,143.19,8746,25
run_3,143.19,9174,22
run_4,143.19,9700,21
run_5,143.19,10557,19
run_6,143.19,9796,23
run_7,143.19,9533,21
run_8,143.19,9197,23
run_9,143.19,8932,23
run_10,143.19,9639,20
run_1,143.2,8901,22
run_2,143.2,8798,25
run_3,143.2,9174,22
run_4,143.2,9700,21
run_5,143.2,10557,19
run_6,143.2,9796,23
run_7,143.2,9533,21
run_8,143.2,9197,23
run_9,143.2,8932,23
run_10,143.2,9639,20
run_1,143.21,8917,22
run_2,143.21,8798,25
run_3,143.21,9174,22
run_4,143.21,9700,21
run_5,143.21,10557,19
run_6,143.21,9796,23
run_7,143.21,9533,21
run_8,143.21,9197,23
run_9,143.21,8932,23
run_10,143.21,9639,20
run_1,143.48,8917,22
run_2,143.48,8798,25
run_3,143.48,9174,22
run_4,143.48,9740,21
run_5,143.48,10557,19
run_6,143.48,9796,23
run_7,143.48,9533,21
run_8,143.48,9197,23
run_9,143.48,8932,23
run_10,143.48,9639,20
run_1,143.55,8917,22
run_2,143.55,8798,25
run_3,143.55,9174,22
run_4,143.55,9740,21
run_5,143.55,10557,19
run_6,143.55,9796,23
run_7,143.55,9533,21
run_8,143.55,9245,23
run_9,143.55,8932,23
run_10,143.55,9639,20
run_1,143.66,8917,22
run_2,143.66,8798,25
run_3,143.66,9242,22
run_4,143.66,9740,21
run_5,143.66,10557,19
run_6,143.66,9796,23
run_7,143.66,9533,21
run_8,143.66,9245,23
run_9,143.66,8932,23
run_10,143.66,9639,20
run_1,143.7,8917,22
run_2,143.7,8798,25
run_3,143.7,9242,22
run_4,143.7,9740,21
run_5,143.7,10557,19
run_6,143.7,9864,23
run_7,143.7,9533,21
run_8,143.7,9245,23
run_9,143.7,8932,23
run_10,143.7,9639,20
run_1,143.78,8917,22
run_2,143.78,8798,25
run_3,143.78,9242,22
run_4,143.78,9740,21
run_5,143.78,10557,19
run_6,143.78,9864,23
run_7,143.78,9573,21
run_8,143.78,9245,23
run_9,143.78,8932,23
run_10,143.78,9639,20
run_1,143.82,8917,22
run_2,143.82,8798,25
run_3,143.82,9242,22
run_4,143.82,9740,21
run_5,143.82,10557,19
run_6,143.82,9864,23
run_7,143.82,9573,21
run_8,143.82,9245,23
run_9,143.82,8968,23
run_10,143.82,9639,20
run_1,144.21,8917,22
run_2,144.21,8798,25
run_3,144.21,9242,22
run_4,144.21,9740,21
run_5,144.21,10557,19
run_6,144.21,9864,23
run_7,144.21,9573,21
run_8,144.21,9245,23
run_9,144.21,8968,23
run_10,144.21,9691,20
run_1,144.24,8917,22
run_2,144.24,8798,25
run_3,144.24,9242,22
run_4,144.24,9740,21
run_5,144.24,10609,19
run_6,144.24,9864,23
run_7,144.24,9573,21
run_8,144.24,9245,23
run_9,144.24,8968,23
run_10,144.24,9691,20
run_1,144.29,8917,22
run_2,144.29,8854,25
run_3,144.29,9242,22
run_4,144.29,9740,21
run_5,144.29,10609,19
run_6,144.29,9864,23
run_7,144.29,9573,21
run_8,144.29,9245,23
run_9,144.29,8968,23
run_10,144.29,9691,20
run_1,144.48,8957,22
run_2,144.48,8854,25
run_3,144.48,9242,22
run_4,144.48,9740,21
run_5,144.48,10609,19
run_6,144.48,9864,23
run_7,144.48,9573,21
run_8,144.48,9245,23
run_9,144.48,8968,23
run_10,144.48,9691,20
run_1,144.56,8957,22
run_2,144.56,8854,25
run_3,144.56,9242,22
run_4,144.56,9812,21
run_5,144.56,10609,19
run_6,144.56,9864,23
run_7,144.56,9573,21
run_8,144.56,9245,23
run_9,144.56,8968,23
run_10,144.56,9691,20
run_1,144.74,8957,22
run_2,144.74,8854,25
run_3,144.74,9286,22
run_4,144.74,9812,21
run_5,144.74,10609,19
run_6,144.74,9864,23
run_7,144.74,9573,21
run_8,144.74,9245,23
run_9,144.74,8968,23
run_10,144.74,9691,20
run_1,144.76,8957,22
run_2,144.76,8854,25
run_3,144.76,9286,22
run_4,144.76,9812,21
run_5,144.76,10609,19
run_6,144.76,9864,23
run_7,144.76,9573,21
run_8,144.76,9297,23
run_9,144.76,8968,23
run_10,144.76,9691,20
run_1,144.87,8957,22
run_2,144.87,8854,25
run_3,144.87,9286,22
run_4,144.87,9812,21
run_5,144.87,10609,19
run_6,144.87,9900,23
run_7,144.87,9573,21
run_8,144.87,9297,23
run_9,144.87,8968,23
run_10,144.87,9691,20
run_1,144.97,8957,22
run_2,144.97,8854,25
run_3,144.97,9286,22
run_4,144.97,9812,21
run_5,144.97,10609,19
run_6,144.97,9900,23
run_7,144.97,9573,21
run_8,144.97,9297,23
run_9,144.97,9016,23
run_10,144.97,9691,20
run_1,145.03,8957,22
run_2,145.03,8854,25
run_3,145.03,9286,22
run_4,145.03,9812,21
run_5,145.03,10609,19
run_6,145.03,9900,23
run_7,145.03,9645,21
run_8,145.03,9297,23
run_9,145.03,9016,23
run_10,145.03,9691,20
run_1,145.25,8957,22
run_2,145.25,8854,25
run_3,145.25,9286,22
run_4,145.25,9812,21
run_5,145.25,10669,19
run_6,145.25,9900,23
run_7,145.25,9645,21
run_8,145.25,9297,23
